0.1	0.09
0.11	0.0979145168176224
0.123041313315616	0.107983338120349
0.13849740117001	0.119553760835985
0.155750698414121	0.132016133092953
0.174299603637635	0.144895265182554
0.193776437138115	0.157856659169359
0.213928298920224	0.170679766198269
0.234589024319433	0.183225952660873
0.25565381427628	0.195411646465804
0.27705973457707	0.2071887695028
0.298771882432373	0.21853147497135
0.320774012481657	0.229427523327248
0.343062363812762	0.239872811439477
0.365641674310514	0.249867952214781
0.388522647633279	0.25941615240973
0.411720368587533	0.2685218985559
0.435253331477899	0.277190140351442
0.459142862508295	0.285425777973753
0.483412795122897	0.293233334129288
0.508089308215339	0.300616738103669
0.533200870324696	0.307579177789925
0.558778254499814	0.314122993302349
0.584854602618839	0.320249596542262
0.611465527322702	0.325959407593745
0.638649246108341	0.331251802708279
0.666446746638116	0.336125070878684
0.694901985655498	0.340576377215191
0.724062126501701	0.344601731900706
0.753977822405912	0.348195963661881
0.784703554700375	0.351352696606734
0.816298037089434	0.354064329054789
0.848824699277262	0.356322012691232
0.88235226585138	0.358115630053799
0.916955449582418	0.359433768028528
0.95271578254237	0.360263684686878
0.989722614048411	0.360591266424471
1.02807431190589	0.360400971928246
1.06787971342071	0.35967575895837
1.10925988610001	0.358396989223697
1.15235027616095	0.356544305678427
1.19730334778971	0.354095475274304
1.24429185025884	0.351026188438651
1.2935128975448	0.347309804143139
1.34519311200137	0.342917026154984
1.39959517902777	0.337815491624469
1.45702629739938	0.331969247191364
1.51784921133059	0.325338079885863
1.5824968082387	0.31787665999188
1.65149171053545	0.309533441141154
1.72547295379882	0.300249251869181
1.80523282335736	0.289955512059804
1.89176829899294	0.278572046033028
1.98635321832385	0.266004627287342
2.09063816332508	0.252142932134922
2.20678045877786	0.236861256464858
2.33757843627275	0.220029360463126
2.48647235932188	0.201554684478943
2.65694810331435	0.181505569263935
2.85050427050473	0.160358781083336
3.06391572994947	0.139159120176153
3.29011695370861	0.119127555989744
3.52272891703159	0.1010496771864
3.75866743366979	0.0851480226919234
3.99783879691821	0.0713054585783289
4.24200401793105	0.0592845192260571
4.49394987192904	0.0488425675484036
4.75710985248432	0.0397731827582301
5.0355054371317	0.0319130899716572
5.33389826560096	0.0251367264074879
5.6581134428744	0.0193479425384235
6.01555881268988	0.014472213817257
6.41603280946085	0.0104503048237624
6.87301117329114	0.00723374116940276
7.40577553557105	0.00478329421547515
8.04307169143878	0.00307575543480095
8.82952521153659	0.00214122575248507
9.83580150290861	0.00223386584544305
10	0.00236598339899097
